"id";"state_id";"state_code";"name";"no_accents"
2619;;"MG";"Itanhandu";"Itanhandu"
2620;;"MG";"Itanhomi";"Itanhomi"
2621;;"MG";"Itaobim";"Itaobim"
2622;;"MG";"Itapagipe";"Itapagipe"
2623;;"MG";"Itapecerica";"Itapecerica"
2624;;"MG";"Itapeva";"Itapeva"
2625;;"MG";"Itatiaiuçu";"Itatiaiucu"
2626;;"MG";"Itaú de Minas";"Itau de Minas"
2627;;"MG";"Itaúna";"Itauna"
2628;;"MG";"Itaverava";"Itaverava"
2629;;"MG";"Itinga";"Itinga"
2630;;"MG";"Itueta";"Itueta"
2631;;"MG";"Ituiutaba";"Ituiutaba"
2632;;"MG";"Itumirim";"Itumirim"
2633;;"MG";"Iturama";"Iturama"
2634;;"MG";"Itutinga";"Itutinga"
2635;;"MG";"Jaboticatubas";"Jaboticatubas"
2636;;"MG";"Jacinto";"Jacinto"
2637;;"MG";"Jacuí";"Jacui"
2638;;"MG";"Jacutinga";"Jacutinga"
2639;;"MG";"Jaguaraçu";"Jaguaracu"
2640;;"MG";"Jaíba";"Jaiba"
2641;;"MG";"Jampruca";"Jampruca"
2642;;"MG";"Janaúba";"Janauba"
2643;;"MG";"Januária";"Januaria"
2644;;"MG";"Japaraíba";"Japaraiba"
2645;;"MG";"Japonvar";"Japonvar"
2646;;"MG";"Jeceaba";"Jeceaba"
2647;;"MG";"Jenipapo de Minas";"Jenipapo de Minas"
2648;;"MG";"Jequeri";"Jequeri"
2649;;"MG";"Jequitaí";"Jequitai"
2650;;"MG";"Jequitibá";"Jequitiba"
2651;;"MG";"Jequitinhonha";"Jequitinhonha"
2652;;"MG";"Jesuânia";"Jesuania"
2653;;"MG";"Joaíma";"Joaima"
2654;;"MG";"Joanésia";"Joanesia"
2655;;"MG";"João Monlevade";"Joao Monlevade"
2656;;"MG";"João Pinheiro";"Joao Pinheiro"
2657;;"MG";"Joaquim Felício";"Joaquim Felicio"
2658;;"MG";"Jordânia";"Jordania"
2659;;"MG";"José Gonçalves de Minas";"Jose Goncalves de Minas"
2660;;"MG";"José Raydan";"Jose Raydan"
2661;;"MG";"Josenópolis";"Josenopolis"
2662;;"MG";"Nova União";"Nova Uniao"
2663;;"MG";"Juatuba";"Juatuba"
2664;;"MG";"Juiz de Fora";"Juiz de Fora"
2665;;"MG";"Juramento";"Juramento"
2666;;"MG";"Juruaia";"Juruaia"
2667;;"MG";"Juvenília";"Juvenilia"
2668;;"MG";"Ladainha";"Ladainha"
2669;;"MG";"Lagamar";"Lagamar"
2670;;"MG";"Lagoa da Prata";"Lagoa da Prata"
2671;;"MG";"Lagoa dos Patos";"Lagoa dos Patos"
2672;;"MG";"Lagoa Dourada";"Lagoa Dourada"
2673;;"MG";"Lagoa Formosa";"Lagoa Formosa"
2674;;"MG";"Lagoa Grande";"Lagoa Grande"
2675;;"MG";"Lagoa Santa";"Lagoa Santa"
2676;;"MG";"Lajinha";"Lajinha"
2677;;"MG";"Lambari";"Lambari"
2678;;"MG";"Lamim";"Lamim"
2679;;"MG";"Laranjal";"Laranjal"
2680;;"MG";"Lassance";"Lassance"
2681;;"MG";"Lavras";"Lavras"
2682;;"MG";"Leandro Ferreira";"Leandro Ferreira"
2683;;"MG";"Leme do Prado";"Leme do Prado"
2684;;"MG";"Leopoldina";"Leopoldina"
2685;;"MG";"Liberdade";"Liberdade"
2686;;"MG";"Lima Duarte";"Lima Duarte"
2687;;"MG";"Limeira do Oeste";"Limeira do Oeste"
2688;;"MG";"Lontra";"Lontra"
2689;;"MG";"Luisburgo";"Luisburgo"
2690;;"MG";"Luislândia";"Luislandia"
2691;;"MG";"Luminárias";"Luminarias"
2692;;"MG";"Luz";"Luz"
2693;;"MG";"Machacalis";"Machacalis"
2694;;"MG";"Machado";"Machado"
2695;;"MG";"Madre de Deus de Minas";"Madre de Deus de Minas"
2696;;"MG";"Malacacheta";"Malacacheta"
2697;;"MG";"Mamonas";"Mamonas"
2698;;"MG";"Manga";"Manga"
2699;;"MG";"Manhuaçu";"Manhuacu"
2700;;"MG";"Manhumirim";"Manhumirim"
2701;;"MG";"Mantena";"Mantena"
2702;;"MG";"Maravilhas";"Maravilhas"
2703;;"MG";"Mar de Espanha";"Mar de Espanha"
2704;;"MG";"Maria da Fé";"Maria da Fe"
2705;;"MG";"Mariana";"Mariana"
2706;;"MG";"Marilac";"Marilac"
2707;;"MG";"Mário Campos";"Mario Campos"
2708;;"MG";"Maripá de Minas";"Maripa de Minas"
2709;;"MG";"Marliéria";"Marlieria"
2710;;"MG";"Marmelópolis";"Marmelopolis"
2711;;"MG";"Martinho Campos";"Martinho Campos"
2712;;"MG";"Martins Soares";"Martins Soares"
2713;;"MG";"Mata Verde";"Mata Verde"
2714;;"MG";"Materlândia";"Materlandia"
2715;;"MG";"Mateus Leme";"Mateus Leme"
2716;;"MG";"Matias Barbosa";"Matias Barbosa"
2717;;"MG";"Matias Cardoso";"Matias Cardoso"
2718;;"MG";"Matipó";"Matipo"
2719;;"MG";"Mato Verde";"Mato Verde"
2720;;"MG";"Matozinhos";"Matozinhos"
2721;;"MG";"Matutina";"Matutina"
2722;;"MG";"Medeiros";"Medeiros"
2723;;"MG";"Medina";"Medina"
2724;;"MG";"Mendes Pimentel";"Mendes Pimentel"
2725;;"MG";"Mercês";"Merces"
2726;;"MG";"Mesquita";"Mesquita"
2727;;"MG";"Minas Novas";"Minas Novas"
2728;;"MG";"Minduri";"Minduri"
2729;;"MG";"Mirabela";"Mirabela"
2730;;"MG";"Miradouro";"Miradouro"
2731;;"MG";"Miraí";"Mirai"
2732;;"MG";"Miravânia";"Miravania"
2733;;"MG";"Moeda";"Moeda"
2734;;"MG";"Moema";"Moema"
2735;;"MG";"Monjolos";"Monjolos"
2736;;"MG";"Monsenhor Paulo";"Monsenhor Paulo"
2737;;"MG";"Montalvânia";"Montalvania"
2738;;"MG";"Monte Alegre de Minas";"Monte Alegre de Minas"
2739;;"MG";"Monte Azul";"Monte Azul"
2740;;"MG";"Monte Belo";"Monte Belo"
2741;;"MG";"Monte Carmelo";"Monte Carmelo"
2742;;"MG";"Monte Formoso";"Monte Formoso"
2743;;"MG";"Monte Santo de Minas";"Monte Santo de Minas"
2744;;"MG";"Montes Claros";"Montes Claros"
2745;;"MG";"Monte Sião";"Monte Siao"
2746;;"MG";"Montezuma";"Montezuma"
2747;;"MG";"Morada Nova de Minas";"Morada Nova de Minas"
2748;;"MG";"Morro da Garça";"Morro da Garca"
2749;;"MG";"Morro do Pilar";"Morro do Pilar"
2750;;"MG";"Munhoz";"Munhoz"
2751;;"MG";"Muriaé";"Muriae"
2752;;"MG";"Mutum";"Mutum"
2753;;"MG";"Muzambinho";"Muzambinho"
2754;;"MG";"Nacip Raydan";"Nacip Raydan"
2755;;"MG";"Nanuque";"Nanuque"
2756;;"MG";"Naque";"Naque"
2757;;"MG";"Natalândia";"Natalandia"
2758;;"MG";"Natércia";"Natercia"
2759;;"MG";"Nazareno";"Nazareno"
2760;;"MG";"Nepomuceno";"Nepomuceno"
2761;;"MG";"Ninheira";"Ninheira"
2762;;"MG";"Nova Belém";"Nova Belem"
2763;;"MG";"Nova Era";"Nova Era"
2764;;"MG";"Nova Lima";"Nova Lima"
2765;;"MG";"Nova Módica";"Nova Modica"
2766;;"MG";"Nova Ponte";"Nova Ponte"
2767;;"MG";"Nova Porteirinha";"Nova Porteirinha"
2768;;"MG";"Nova Resende";"Nova Resende"
2769;;"MG";"Nova Serrana";"Nova Serrana"
2770;;"MG";"Novo Cruzeiro";"Novo Cruzeiro"
2771;;"MG";"Novo Oriente de Minas";"Novo Oriente de Minas"
2772;;"MG";"Novorizonte";"Novorizonte"
2773;;"MG";"Olaria";"Olaria"
2774;;"MG";"Olhos-d'Água";"Olhos-d'Agua"
2775;;"MG";"Olímpio Noronha";"Olimpio Noronha"
2776;;"MG";"Oliveira";"Oliveira"
2777;;"MG";"Oliveira Fortes";"Oliveira Fortes"
2778;;"MG";"Onça de Pitangui";"Onca de Pitangui"
2779;;"MG";"Oratórios";"Oratorios"
2780;;"MG";"Orizânia";"Orizania"
2781;;"MG";"Ouro Branco";"Ouro Branco"
2782;;"MG";"Ouro Fino";"Ouro Fino"
2783;;"MG";"Ouro Preto";"Ouro Preto"
2784;;"MG";"Ouro Verde de Minas";"Ouro Verde de Minas"
2785;;"MG";"Padre Carvalho";"Padre Carvalho"
2786;;"MG";"Padre Paraíso";"Padre Paraiso"
2787;;"MG";"Paineiras";"Paineiras"
2788;;"MG";"Pains";"Pains"
2789;;"MG";"Pai Pedro";"Pai Pedro"
2790;;"MG";"Paiva";"Paiva"
2791;;"MG";"Palma";"Palma"
2792;;"MG";"Palmópolis";"Palmopolis"
2793;;"MG";"Papagaios";"Papagaios"
2794;;"MG";"Paracatu";"Paracatu"
2795;;"MG";"Pará de Minas";"Para de Minas"
2796;;"MG";"Paraguaçu";"Paraguacu"
2797;;"MG";"Paraisópolis";"Paraisopolis"
2798;;"MG";"Paraopeba";"Paraopeba"
2799;;"MG";"Passabém";"Passabem"
2800;;"MG";"Passa Quatro";"Passa Quatro"
2801;;"MG";"Passa Tempo";"Passa Tempo"
2802;;"MG";"Passa-Vinte";"Passa-Vinte"
2803;;"MG";"Passos";"Passos"
2804;;"MG";"Patis";"Patis"
2805;;"MG";"Patos de Minas";"Patos de Minas"
2806;;"MG";"Patrocínio";"Patrocinio"
2807;;"MG";"Patrocínio do Muriaé";"Patrocinio do Muriae"
2808;;"MG";"Paula Cândido";"Paula Candido"
2809;;"MG";"Paulistas";"Paulistas"
2810;;"MG";"Pavão";"Pavao"
2811;;"MG";"Peçanha";"Pecanha"
2812;;"MG";"Pedra Azul";"Pedra Azul"
2813;;"MG";"Pedra Bonita";"Pedra Bonita"
2814;;"MG";"Pedra do Anta";"Pedra do Anta"
2815;;"MG";"Pedra do Indaiá";"Pedra do Indaia"
2816;;"MG";"Pedra Dourada";"Pedra Dourada"
2817;;"MG";"Pedralva";"Pedralva"
2818;;"MG";"Pedras de Maria da Cruz";"Pedras de Maria da Cruz"
2819;;"MG";"Pedrinópolis";"Pedrinopolis"
2820;;"MG";"Pedro Leopoldo";"Pedro Leopoldo"
2821;;"MG";"Pedro Teixeira";"Pedro Teixeira"
2822;;"MG";"Pequeri";"Pequeri"
2823;;"MG";"Pequi";"Pequi"
2824;;"MG";"Perdigão";"Perdigao"
2825;;"MG";"Perdizes";"Perdizes"
2826;;"MG";"Perdões";"Perdoes"
2827;;"MG";"Periquito";"Periquito"
2828;;"MG";"Pescador";"Pescador"
2829;;"MG";"Piau";"Piau"
2830;;"MG";"Piedade de Caratinga";"Piedade de Caratinga"
2831;;"MG";"Piedade de Ponte Nova";"Piedade de Ponte Nova"
2832;;"MG";"Piedade do Rio Grande";"Piedade do Rio Grande"
2833;;"MG";"Piedade dos Gerais";"Piedade dos Gerais"
2834;;"MG";"Pimenta";"Pimenta"
2835;;"MG";"Pingo-d'Água";"Pingo-d'Agua"
2836;;"MG";"Pintópolis";"Pintopolis"
2837;;"MG";"Piracema";"Piracema"
2838;;"MG";"Pirajuba";"Pirajuba"
2839;;"MG";"Piranga";"Piranga"
2840;;"MG";"Piranguçu";"Pirangucu"
2841;;"MG";"Piranguinho";"Piranguinho"
2842;;"MG";"Pirapetinga";"Pirapetinga"
2843;;"MG";"Pirapora";"Pirapora"
2844;;"MG";"Piraúba";"Pirauba"
2845;;"MG";"Pitangui";"Pitangui"
2846;;"MG";"Piumhi";"Piumhi"
2847;;"MG";"Planura";"Planura"
2848;;"MG";"Poço Fundo";"Poco Fundo"
2849;;"MG";"Poços de Caldas";"Pocos de Caldas"
2850;;"MG";"Pocrane";"Pocrane"
2851;;"MG";"Pompéu";"Pompeu"
2852;;"MG";"Ponte Nova";"Ponte Nova"
2853;;"MG";"Ponto Chique";"Ponto Chique"
2854;;"MG";"Ponto dos Volantes";"Ponto dos Volantes"
2855;;"MG";"Porteirinha";"Porteirinha"
2856;;"MG";"Porto Firme";"Porto Firme"
2857;;"MG";"Poté";"Pote"
2858;;"MG";"Pouso Alegre";"Pouso Alegre"
2859;;"MG";"Pouso Alto";"Pouso Alto"
2860;;"MG";"Prados";"Prados"
2861;;"MG";"Prata";"Prata"
2862;;"MG";"Pratápolis";"Pratapolis"
2863;;"MG";"Pratinha";"Pratinha"
2864;;"MG";"Presidente Bernardes";"Presidente Bernardes"
2865;;"MG";"Presidente Juscelino";"Presidente Juscelino"
2866;;"MG";"Presidente Kubitschek";"Presidente Kubitschek"
2867;;"MG";"Presidente Olegário";"Presidente Olegario"
2868;;"MG";"Alto Jequitibá";"Alto Jequitiba"
2869;;"MG";"Prudente de Morais";"Prudente de Morais"
2870;;"MG";"Quartel Geral";"Quartel Geral"
2871;;"MG";"Queluzito";"Queluzito"
2872;;"MG";"Raposos";"Raposos"
2873;;"MG";"Raul Soares";"Raul Soares"
2874;;"MG";"Recreio";"Recreio"
2875;;"MG";"Reduto";"Reduto"
2876;;"MG";"Resende Costa";"Resende Costa"
2877;;"MG";"Resplendor";"Resplendor"
2878;;"MG";"Ressaquinha";"Ressaquinha"
2879;;"MG";"Riachinho";"Riachinho"
2880;;"MG";"Riacho dos Machados";"Riacho dos Machados"
2881;;"MG";"Ribeirão das Neves";"Ribeirao das Neves"
2882;;"MG";"Ribeirão Vermelho";"Ribeirao Vermelho"
2883;;"MG";"Rio Acima";"Rio Acima"
2884;;"MG";"Rio Casca";"Rio Casca"
2885;;"MG";"Rio Doce";"Rio Doce"
2886;;"MG";"Rio do Prado";"Rio do Prado"
2887;;"MG";"Rio Espera";"Rio Espera"
2888;;"MG";"Rio Manso";"Rio Manso"
2889;;"MG";"Rio Novo";"Rio Novo"
2890;;"MG";"Rio Paranaíba";"Rio Paranaiba"
2891;;"MG";"Rio Pardo de Minas";"Rio Pardo de Minas"
2892;;"MG";"Rio Piracicaba";"Rio Piracicaba"
2893;;"MG";"Rio Pomba";"Rio Pomba"
2894;;"MG";"Rio Preto";"Rio Preto"
2895;;"MG";"Rio Vermelho";"Rio Vermelho"
2896;;"MG";"Ritápolis";"Ritapolis"
2897;;"MG";"Rochedo de Minas";"Rochedo de Minas"
2898;;"MG";"Rodeiro";"Rodeiro"
2899;;"MG";"Romaria";"Romaria"
2900;;"MG";"Rosário da Limeira";"Rosario da Limeira"
2901;;"MG";"Rubelita";"Rubelita"
2902;;"MG";"Rubim";"Rubim"
2903;;"MG";"Sabará";"Sabara"
2904;;"MG";"Sabinópolis";"Sabinopolis"
2905;;"MG";"Sacramento";"Sacramento"
2906;;"MG";"Salinas";"Salinas"
2907;;"MG";"Salto da Divisa";"Salto da Divisa"
2908;;"MG";"Santa Bárbara";"Santa Barbara"
2909;;"MG";"Santa Bárbara do Leste";"Santa Barbara do Leste"
2910;;"MG";"Santa Bárbara do Monte Verde";"Santa Barbara do Monte Verde"
2911;;"MG";"Santa Bárbara do Tugúrio";"Santa Barbara do Tugurio"
2912;;"MG";"Santa Cruz de Minas";"Santa Cruz de Minas"
2913;;"MG";"Santa Cruz de Salinas";"Santa Cruz de Salinas"
2914;;"MG";"Santa Cruz do Escalvado";"Santa Cruz do Escalvado"
2915;;"MG";"Santa Efigênia de Minas";"Santa Efigenia de Minas"
2916;;"MG";"Santa Fé de Minas";"Santa Fe de Minas"
2917;;"MG";"Santa Helena de Minas";"Santa Helena de Minas"
2918;;"MG";"Santa Juliana";"Santa Juliana"
2919;;"MG";"Santa Luzia";"Santa Luzia"
2920;;"MG";"Santa Margarida";"Santa Margarida"
2921;;"MG";"Santa Maria de Itabira";"Santa Maria de Itabira"
2922;;"MG";"Santa Maria do Salto";"Santa Maria do Salto"
2923;;"MG";"Santa Maria do Suaçuí";"Santa Maria do Suacui"
2924;;"MG";"Santana da Vargem";"Santana da Vargem"
2925;;"MG";"Santana de Cataguases";"Santana de Cataguases"
2926;;"MG";"Santana de Pirapama";"Santana de Pirapama"
2927;;"MG";"Santana do Deserto";"Santana do Deserto"
2928;;"MG";"Santana do Garambéu";"Santana do Garambeu"
2929;;"MG";"Santana do Jacaré";"Santana do Jacare"
2930;;"MG";"Santana do Manhuaçu";"Santana do Manhuacu"
2931;;"MG";"Santana do Paraíso";"Santana do Paraiso"
2932;;"MG";"Santana do Riacho";"Santana do Riacho"
2933;;"MG";"Santana dos Montes";"Santana dos Montes"
2934;;"MG";"Santa Rita de Caldas";"Santa Rita de Caldas"
2935;;"MG";"Santa Rita de Jacutinga";"Santa Rita de Jacutinga"
2936;;"MG";"Santa Rita de Minas";"Santa Rita de Minas"
2937;;"MG";"Santa Rita de Ibitipoca";"Santa Rita de Ibitipoca"
2938;;"MG";"Santa Rita do Itueto";"Santa Rita do Itueto"
2939;;"MG";"Santa Rita do Sapucaí";"Santa Rita do Sapucai"
2940;;"MG";"Santa Rosa da Serra";"Santa Rosa da Serra"
2941;;"MG";"Santa Vitória";"Santa Vitoria"
2942;;"MG";"Santo Antônio do Amparo";"Santo Antonio do Amparo"
2943;;"MG";"Santo Antônio do Aventureiro";"Santo Antonio do Aventureiro"
2944;;"MG";"Santo Antônio do Grama";"Santo Antonio do Grama"
2945;;"MG";"Santo Antônio do Itambé";"Santo Antonio do Itambe"
2946;;"MG";"Santo Antônio do Jacinto";"Santo Antonio do Jacinto"
2947;;"MG";"Santo Antônio do Monte";"Santo Antonio do Monte"
2948;;"MG";"Santo Antônio do Retiro";"Santo Antonio do Retiro"
2949;;"MG";"Santo Antônio do Rio Abaixo";"Santo Antonio do Rio Abaixo"
2950;;"MG";"Santo Hipólito";"Santo Hipolito"
2951;;"MG";"Santos Dumont";"Santos Dumont"
2952;;"MG";"São Bento Abade";"Sao Bento Abade"
2953;;"MG";"São Brás do Suaçuí";"Sao Bras do Suacui"
2954;;"MG";"São Domingos das Dores";"Sao Domingos das Dores"
2955;;"MG";"São Domingos do Prata";"Sao Domingos do Prata"
2956;;"MG";"São Félix de Minas";"Sao Felix de Minas"
2957;;"MG";"São Francisco";"Sao Francisco"
2958;;"MG";"São Francisco de Paula";"Sao Francisco de Paula"
2959;;"MG";"São Francisco de Sales";"Sao Francisco de Sales"
2960;;"MG";"São Francisco do Glória";"Sao Francisco do Gloria"
2961;;"MG";"São Geraldo";"Sao Geraldo"
2962;;"MG";"São Geraldo da Piedade";"Sao Geraldo da Piedade"
2963;;"MG";"São Geraldo do Baixio";"Sao Geraldo do Baixio"
2964;;"MG";"São Gonçalo do Abaeté";"Sao Goncalo do Abaete"
2965;;"MG";"São Gonçalo do Pará";"Sao Goncalo do Para"
2966;;"MG";"São Gonçalo do Rio Abaixo";"Sao Goncalo do Rio Abaixo"
2967;;"MG";"São Gonçalo do Sapucaí";"Sao Goncalo do Sapucai"
2968;;"MG";"São Gotardo";"Sao Gotardo"
2969;;"MG";"São João Batista do Glória";"Sao Joao Batista do Gloria"
2970;;"MG";"São João da Lagoa";"Sao Joao da Lagoa"
2971;;"MG";"São João da Mata";"Sao Joao da Mata"
2972;;"MG";"São João da Ponte";"Sao Joao da Ponte"
2973;;"MG";"São João das Missões";"Sao Joao das Missoes"
2974;;"MG";"São João del Rei";"Sao Joao del Rei"
2975;;"MG";"São João do Manhuaçu";"Sao Joao do Manhuacu"
2976;;"MG";"São João do Manteninha";"Sao Joao do Manteninha"
2977;;"MG";"São João do Oriente";"Sao Joao do Oriente"
2978;;"MG";"São João do Pacuí";"Sao Joao do Pacui"
2979;;"MG";"São João do Paraíso";"Sao Joao do Paraiso"
2980;;"MG";"São João Evangelista";"Sao Joao Evangelista"
2981;;"MG";"São João Nepomuceno";"Sao Joao Nepomuceno"
2982;;"MG";"São Joaquim de Bicas";"Sao Joaquim de Bicas"
2983;;"MG";"São José da Barra";"Sao Jose da Barra"
2984;;"MG";"São José da Lapa";"Sao Jose da Lapa"
2985;;"MG";"São José da Safira";"Sao Jose da Safira"
2986;;"MG";"São José da Varginha";"Sao Jose da Varginha"
2987;;"MG";"São José do Alegre";"Sao Jose do Alegre"
2988;;"MG";"São José do Divino";"Sao Jose do Divino"
2989;;"MG";"São José do Goiabal";"Sao Jose do Goiabal"
2990;;"MG";"São José do Jacuri";"Sao Jose do Jacuri"
2991;;"MG";"São José do Mantimento";"Sao Jose do Mantimento"
2992;;"MG";"São Lourenço";"Sao Lourenco"
2993;;"MG";"São Miguel do Anta";"Sao Miguel do Anta"
2994;;"MG";"São Pedro da União";"Sao Pedro da Uniao"
2995;;"MG";"São Pedro dos Ferros";"Sao Pedro dos Ferros"
2996;;"MG";"São Pedro do Suaçuí";"Sao Pedro do Suacui"
2997;;"MG";"São Romão";"Sao Romao"
2998;;"MG";"São Roque de Minas";"Sao Roque de Minas"
2999;;"MG";"São Sebastião da Bela Vista";"Sao Sebastiao da Bela Vista"
3000;;"MG";"São Sebastião da Vargem Alegre";"Sao Sebastiao da Vargem Alegre"
3001;;"MG";"São Sebastião do Anta";"Sao Sebastiao do Anta"
3002;;"MG";"São Sebastião do Maranhão";"Sao Sebastiao do Maranhao"
3003;;"MG";"São Sebastião do Oeste";"Sao Sebastiao do Oeste"
3004;;"MG";"São Sebastião do Paraíso";"Sao Sebastiao do Paraiso"
3005;;"MG";"São Sebastião do Rio Preto";"Sao Sebastiao do Rio Preto"
3006;;"MG";"São Sebastião do Rio Verde";"Sao Sebastiao do Rio Verde"
3007;;"MG";"São Tiago";"Sao Tiago"
3008;;"MG";"São Tomás de Aquino";"Sao Tomas de Aquino"
3009;;"MG";"São Thomé das Letras";"Sao Thome das Letras"
3010;;"MG";"São Vicente de Minas";"Sao Vicente de Minas"
3011;;"MG";"Sapucaí-Mirim";"Sapucai-Mirim"
3012;;"MG";"Sardoá";"Sardoa"
3013;;"MG";"Sarzedo";"Sarzedo"
3014;;"MG";"Setubinha";"Setubinha"
3015;;"MG";"Sem-Peixe";"Sem-Peixe"
3016;;"MG";"Senador Amaral";"Senador Amaral"
3017;;"MG";"Senador Cortes";"Senador Cortes"
3018;;"MG";"Senador Firmino";"Senador Firmino"
3019;;"MG";"Senador José Bento";"Senador Jose Bento"
3020;;"MG";"Senador Modestino Gonçalves";"Senador Modestino Goncalves"
3021;;"MG";"Senhora de Oliveira";"Senhora de Oliveira"
3022;;"MG";"Senhora do Porto";"Senhora do Porto"
3023;;"MG";"Senhora dos Remédios";"Senhora dos Remedios"
3024;;"MG";"Sericita";"Sericita"
3025;;"MG";"Seritinga";"Seritinga"
3026;;"MG";"Serra Azul de Minas";"Serra Azul de Minas"
3027;;"MG";"Serra da Saudade";"Serra da Saudade"
3028;;"MG";"Serra dos Aimorés";"Serra dos Aimores"
3029;;"MG";"Serra do Salitre";"Serra do Salitre"
3030;;"MG";"Serrania";"Serrania"
3031;;"MG";"Serranópolis de Minas";"Serranopolis de Minas"
3032;;"MG";"Serranos";"Serranos"
3033;;"MG";"Serro";"Serro"
3034;;"MG";"Sete Lagoas";"Sete Lagoas"
3035;;"MG";"Silveirânia";"Silveirania"
3036;;"MG";"Silvianópolis";"Silvianopolis"
3037;;"MG";"Simão Pereira";"Simao Pereira"
3038;;"MG";"Simonésia";"Simonesia"
3039;;"MG";"Sobrália";"Sobralia"
3040;;"MG";"Soledade de Minas";"Soledade de Minas"
3041;;"MG";"Tabuleiro";"Tabuleiro"
3042;;"MG";"Taiobeiras";"Taiobeiras"
3043;;"MG";"Taparuba";"Taparuba"
3044;;"MG";"Tapira";"Tapira"
3045;;"MG";"Tapiraí";"Tapirai"
3046;;"MG";"Taquaraçu de Minas";"Taquaracu de Minas"
3047;;"MG";"Tarumirim";"Tarumirim"
3048;;"MG";"Teixeiras";"Teixeiras"
3049;;"MG";"Teófilo Otoni";"Teofilo Otoni"
3050;;"MG";"Timóteo";"Timoteo"
3051;;"MG";"Tiradentes";"Tiradentes"
3052;;"MG";"Tiros";"Tiros"
3053;;"MG";"Tocantins";"Tocantins"
3054;;"MG";"Tocos do Moji";"Tocos do Moji"
3055;;"MG";"Toledo";"Toledo"
3056;;"MG";"Tombos";"Tombos"
3057;;"MG";"Três Corações";"Tres Coracoes"
3058;;"MG";"Três Marias";"Tres Marias"
3059;;"MG";"Três Pontas";"Tres Pontas"
3060;;"MG";"Tumiritinga";"Tumiritinga"
3061;;"MG";"Tupaciguara";"Tupaciguara"
3062;;"MG";"Turmalina";"Turmalina"
3063;;"MG";"Turvolândia";"Turvolandia"
3064;;"MG";"Ubá";"Uba"
3065;;"MG";"Ubaí";"Ubai"
3066;;"MG";"Ubaporanga";"Ubaporanga"
3067;;"MG";"Uberaba";"Uberaba"
3068;;"MG";"Uberlândia";"Uberlandia"
3069;;"MG";"Umburatiba";"Umburatiba"
3070;;"MG";"Unaí";"Unai"
3071;;"MG";"União de Minas";"Uniao de Minas"
3072;;"MG";"Uruana de Minas";"Uruana de Minas"
3073;;"MG";"Urucânia";"Urucania"
3074;;"MG";"Urucuia";"Urucuia"
3075;;"MG";"Vargem Alegre";"Vargem Alegre"
3076;;"MG";"Vargem Bonita";"Vargem Bonita"
3077;;"MG";"Vargem Grande do Rio Pardo";"Vargem Grande do Rio Pardo"
3078;;"MG";"Varginha";"Varginha"
3079;;"MG";"Varjão de Minas";"Varjao de Minas"
3080;;"MG";"Várzea da Palma";"Varzea da Palma"
3081;;"MG";"Varzelândia";"Varzelandia"
3082;;"MG";"Vazante";"Vazante"
3083;;"MG";"Verdelândia";"Verdelandia"
3084;;"MG";"Veredinha";"Veredinha"
3085;;"MG";"Veríssimo";"Verissimo"
3086;;"MG";"Vermelho Novo";"Vermelho Novo"
3087;;"MG";"Vespasiano";"Vespasiano"
3088;;"MG";"Viçosa";"Vicosa"
3089;;"MG";"Vieiras";"Vieiras"
3090;;"MG";"Mathias Lobato";"Mathias Lobato"
3091;;"MG";"Virgem da Lapa";"Virgem da Lapa"
3092;;"MG";"Virgínia";"Virginia"
3093;;"MG";"Virginópolis";"Virginopolis"
3094;;"MG";"Virgolândia";"Virgolandia"
3095;;"MG";"Visconde do Rio Branco";"Visconde do Rio Branco"
3096;;"MG";"Volta Grande";"Volta Grande"
3097;;"MG";"Wenceslau Braz";"Wenceslau Braz"
3098;;"ES";"Afonso Cláudio";"Afonso Claudio"
3099;;"ES";"Águia Branca";"Aguia Branca"
3100;;"ES";"Água Doce do Norte";"Agua Doce do Norte"
3101;;"ES";"Alegre";"Alegre"
3102;;"ES";"Alfredo Chaves";"Alfredo Chaves"
3103;;"ES";"Alto Rio Novo";"Alto Rio Novo"
3104;;"ES";"Anchieta";"Anchieta"
3105;;"ES";"Apiacá";"Apiaca"
3106;;"ES";"Aracruz";"Aracruz"
3107;;"ES";"Atilio Vivacqua";"Atilio Vivacqua"
3108;;"ES";"Baixo Guandu";"Baixo Guandu"
3109;;"ES";"Barra de São Francisco";"Barra de Sao Francisco"
3110;;"ES";"Boa Esperança";"Boa Esperanca"
3111;;"ES";"Bom Jesus do Norte";"Bom Jesus do Norte"
3112;;"ES";"Brejetuba";"Brejetuba"
3113;;"ES";"Cachoeiro de Itapemirim";"Cachoeiro de Itapemirim"
3114;;"ES";"Cariacica";"Cariacica"
3115;;"ES";"Castelo";"Castelo"
3116;;"ES";"Colatina";"Colatina"
3117;;"ES";"Conceição da Barra";"Conceicao da Barra"
3118;;"ES";"Conceição do Castelo";"Conceicao do Castelo"
3119;;"ES";"Divino de São Lourenço";"Divino de Sao Lourenco"
3120;;"ES";"Domingos Martins";"Domingos Martins"
3121;;"ES";"Dores do Rio Preto";"Dores do Rio Preto"
3122;;"ES";"Ecoporanga";"Ecoporanga"
3123;;"ES";"Fundão";"Fundao"
3124;;"ES";"Governador Lindenberg";"Governador Lindenberg"
3125;;"ES";"Guaçuí";"Guacui"
3126;;"ES";"Guarapari";"Guarapari"
3127;;"ES";"Ibatiba";"Ibatiba"
